Id Instructor,Grado Académico,Catálogo,Curso,Nº Clase,Nombre Catalogo,Modo de Enseñanza,Fecha Inicio real,Fecha Fin real,Centro de Costos,Nota final por curso,Competencia Evaluada,Nota competencia por clase,Nota final por clase,Pregunta,Calificación Pregunta,Comentarios,Total Evaluaciones generadas,Evaluaciones realizadas,% de participación
1000093662.0,PREG,    CS0238,109935.0,,Lenguaje Audiovisual,Presencial,2024-01-24,,Depto. de Comunicación Social,4.95,Comentarios,0.0,4.95,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,Daba las clases muy entretenidas,19.0,18.0,
,PREG,    CS0238,109935.0,,Lenguaje Audiovisual,Presencial,2024-01-24,2024-05-24,,4.95,,0.0,4.95,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,"El curso me encantó, fue muy divertido y ameno, aprendí muchísimo.",19.0,18.0,94.74
1000056718.0,PREG,    CS0238,109935.0,1510.0,Lenguaje Audiovisual,iPanerlesc,2024-01-22,2024-05-22,e Clnaonccm eóotu apdi.oiicSD,50.0,Comentarios,0.0,4.52,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,stc Ló ue ge.dea aaslc  adpaaoapcym nrye  olc rógnassíomoaelitso ,19.0,19.0,100.0
1000056718.0,PREG,    CS0238,109935.0,1510.0,Lenguaje Audiovisual,Presencial,2024-01-22,2024-05-22,Depto. de Comunicación Social,4.52,,,4.52,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,"El material de apoyo no es claro, es incompleto y no lo organiza de forma que sea fácil de acceder a un contenido específico, lo que dificulta el repaso de temáticas",,19.0,100.0
,PREG,    MU2361,129493.0,3040.0,Dicción y Fonética 1,Presencial,,2024-05-23,Depto de Música,4.96,Comentarios,0.0,4.96,oseue epfeectp lcm seouñuanpidvi t  Ma r el iedlnnno osoo daeeatp,0.0,La paciencia y la forma de explicar,2.0,2.0,100.0
10003629300.0,PREG,    MU2321,129501.0,3041.0,esoiacúM 1 Hidrst laia ,Presencial,2024-01-25,,Depto de Música,,Comentarios,0.0,4.9,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,,"as  d  onvips oden seosbmompoasalncu,pp ta ssiee dxsscpac,erelsoa eftdipa arileos vipisetlgo ,e r eyt peui nlasesie sta7r u  a qm aqresa  rse  r aos 1cemi sacatenas o  ialmeoíh a eim cra  ralvpru sd seaiseltyadena o rnorhooe leauqesn  uaearr m vhraodes  e bvee eoaeí aca aa i fe delay us vrccioesan irtdmete maan lmrqelaspr t ucsdcvutqsersssísavlt eaiooimolfscamamconietsrlsamaa abyeulsir  o  áenecudedsupncerd eret s osc smal",15.0,15.0,
1000100679.0,PREG,    MU2321,1317080.0,3041.0,Historia de la Música 1,Presencial,2024-01-25,,Depto de Música,4.9,Comentarios,0.0,4.9,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,enelaenvsecsslvula  ,15.0,15.0,100.0
10003629300.0,PREG,    MU0400,120932.0,1258.0,El Lenguaje de la Música - Nfi,Presencial,2024-01-24,2024-05-22,Depto de Música,4.44,Comentarios,0.0,,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,Ninguno,,11.0,91.67
10003629300.0,PREG,    MU0400,120932.0,1258.0,El Lenguaje de la Música - Nfi,Presencial,2024-01-24,2024-05-22,Depto de Música,4.44,Comentarios,0.0,4.54,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,puntual,12.0,,91.67
1000079447.0,PREG,    MU0400,120932.0,64620.0,El Lenguaje de la Música - Nfi,Presencial,2024-01-24,,Depto de Música,4.44,Comentarios,0.0,4.13,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,eeeSrdití ber rara,6.0,5.0,83.33
1000079447.0,PREG,    MU0400,120932.0,1259.0,El Lenguaje de la Música - Nfi,Presencial,2024-01-24,2024-05-22,Depto de Música,4.44,Comentarios,0.0,4.13,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,Que se acabo la materia,,5.0,83.33
1000108921.0,PREG,    HL0358,115480.0,1278.0,Escritura Académica,,,2024-05-23,Depto. de Humanidades,4.72,remsCooitna,0.0,4.74,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,"Es una materia complicada y el profe ayuda mucho, enseña con pasión su materia y es muy amable",22.0,22.0,100.0
1000108921.0,PREG,    HL0358,,1278.0,,Presencial,2024-01-25,2024-05-23,Depto. de Humanidades,4.72,,0.0,4.74,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,No,22.0,22.0,
,PREG,,115480.0,64620.0,Escritura Académica,Presencial,2024-01-25,2024-05-23,Depto. de Humanidades,4.72,Comentarios,0.0,4.74,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,"El profe Zairo es muy bueno, muy comprensivo y muy teso, muchas gracias",,22.0,100.0
1000108921.0,,    HL0358,115480.0,1278.0,arausiA atEcrédmcic,Presencial,2024-01-25,2024-05-23,Depto. de Humanidades,4.72,Comentarios,0.0,4.74,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,No,22.0,22.0,100.0
,PREG,    HL0358,115480.0,1279.0,Escritura Académica,Presencial,2024-01-25,2024-05-23,Depto. de Humanidades,4.72,Comentarios,0.0,,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,Es muy pendiente de que lo estudiantes de verdad aprendan. Se nota que le preocupan sus estudiantes.,22.0,22.0,100.0
1000108921.0,PREG,    HL0358,115480.0,1279.0,Escritura Académica,Presencial,2024-01-25,2024-05-23,Depto. de Humanidades,4.72,Comentarios,0.0,4.71,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,Da mas de una oprtunidad,22.0,22.0,100.0
1000108921.0,PREG,3 8H  0L5 ,115480.0,,Escritura Académica,areicnePls,2024-01-25,2024-05-23,Depto. de Humanidades,4.72,Comentarios,0.0,4.71,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,El profe es muy atento con las dudas de los estudiantes,22.0,22.0,100.0
1000121111.0,PREG,    HL0324,,1310.0,Estudios de Liter. Hispánica,Presencial,2024-01-24,,Depto. de Humanidades,4.79,Comentarios,0.0,4.79,,0.0,"Que es una muy buena profesora, pero tiene que mejorar ciertos aspectos cuando expone un tema",,8.0,100.0
1000095294.0,PREG,    HL0555,115677.0,64620.0,Arte y Ciudad - Elect. Nfi,,2024-01-26,2024-05-24,Depto. de Humanidades,4.61,Comentarios,0.0,4.55,rsncM avsalpeopeouc ondetlñu afi ueente e etoepooimnddspe    i al,0.0,Trata de onversar y ser dinámico,400.0,33.0,94.29
1000094163.0,PREG,    HL0555,115677.0,1313.0,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-22,2024-05-20,Depto. de Humanidades,4.83,Comentarios,0.0,4.83,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,Actividades mas llamativas,31.0,29.0,93.55
1000094163.0,PREG,    HL0555,,1313.0,uyidA eE i flrdNtt -ea .Cc,Presencial,2024-01-22,,Depto. de Humanidades,4.83,Comentarios,0.0,4.83,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,clase muy larga un poco aburrida,400.0,29.0,93.55
1000094163.0,PREG,    HL0555,115677.0,1313.0,Arte y Ciudad - Elect. Nfi,cnlePesira,2024-01-22,2024-05-20,,4.83,Comentarios,0.0,4.83,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,,31.0,29.0,93.55
1000094163.0,PREG,    HL0555,115677.0,1313.0,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-22,2024-05-20,Depto. de Humanidades,4.83,Comentarios,0.0,4.83,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,Usar más interactiva para organizar el clase a clase y publicar los recursos usados en clase y actividades en esta plataforma,31.0,29.0,93.55
1000094163.0,PREG,    HL0555,115677.0,1313.0,E iN drel-duatit  c.Cye Af,Presencial,2024-01-22,2024-05-20,Depto. de Humanidades,4.83,Comentarios,0.0,,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,Las clases son muy monótonas,31.0,29.0,93.55
1000094163.0,PREG,    HL0555,115677.0,1313.0,Arte y Ciudad - Elect. Nfi,Presencial,,2024-05-20,Depto. de Humanidades,4.83,Comentarios,0.0,4.83,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,Es muy apasionado de lo que habla,31.0,29.0,93.55
1000094163.0,PREG,,115677.0,,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-22,2024-05-20,aitH edad uos.pmdDene,4.83,sCionetarmo,0.0,4.83,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,Interacción,31.0,29.0,93.55
,PREG,    CS0238,109935.0,1511.0,Lenguaje Audiovisual,Presencial,2024-01-22,2024-05-24,Depto. de Comunicación Social,4.75,Comentarios,0.0,4.75,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,su energia,,,100.0
1000196205.0,PREG,    CS0238,109935.0,64620.0,Lenguaje Audiovisual,Presencial,2024-01-22,2024-05-24,Depto. de Comunicación Social,4.75,Comentarios,0.0,,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,"La clase es muy buena, pero debería cambiar el horario de 6am",20.0,,100.0
1000021325.0,PREG,    CS0239,109936.0,1512.0,,Presencial,,2024-05-24,Scpionudnal ei cctmo.eóoC Dia,4.87,Comentarios,0.0,4.87,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,,,400.0,18.0,100.0
1000011101.0,PREG,    CS0239,109936.0,1513.0,Hipertextos y Convergencia,Presencial,2024-01-23,2024-05-21,Depto. de Comunicación Social,4.91,Comentarios,0.0,4.89,,0.0,No siento que tenga algun aspecto a mejorar.,19.0,19.0,1000.0
1000011101.0,PREG,    CS0239,109936.0,1513.0,Hipertextos y Convergencia,Presencial,2024-01-23,2024-05-21,Depto. de Comunicación Social,4.91,Comentarios,0.0,4.89,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,,No,19.0,19.0,100.0
1000011101.0,PREG,    CS0239,109936.0,1513.0,p gni retovtCoiareceHxsyen,Presencial,2024-01-23,2024-05-21,Depto. de Comunicación Social,4.91,earConotmis,0.0,4.89,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,No,19.0,19.0,100.0
1000011101.0,PREG,    CS0239,109936.0,1513.0,Hipertextos y Convergencia,,,2024-05-21,Depto. de Comunicación Social,4.91,Comentarios,0.0,4.89,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,Sensibilidad,19.0,19.0,100.0
1000011101.0,PREG,    CS0239,109936.0,1513.0,,Presencial,2024-01-23,2024-05-21,Depto. de Comunicación Social,,Comentarios,0.0,4.89,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,"No, disfruto mucho de las clases y siempre aprendo algo nuevo",19.0,19.0,100.0
1000038611.0,,    MU0401,,1261.0,Música y Cult. - Elect. Nfi,Presencial,2024-01-22,,Depto de Música,4.91,Comentarios,,4.91,,0.0,"Aunque la clase es bastante dinámica algunas veces se sentía muy pesada cuando se ponían muchos documentales seguidos en clase, es mejor tener la presentación  y al final de la clase poner un documental, pero al poner varios en la misma sesión y tan largos no se prestaba mucha atención.",22.0,22.0,100.0
1000038611.0,,    MU0401,120933.0,1261.0,Música y Cult. - Elect. Nfi,Presencial,2024-01-22,2024-05-20,Depto de Música,4.91,Comentarios,0.0,4.91,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,"Ha sido un profesor muy bueno, es una materia electiva pero incluso así, el profe hace que sea interesante para uno.",22.0,22.0,100.0
1000079308.0,PREG,    MU0401,,,Música y Cult. - Elect. Nfi,Presencial,2024-01-24,,Depto de Música,4.86,rotemsaoCin,0.0,4.86,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,Ser más clara con las fechas,31.0,31.0,100.0
1000085597.0,PREG,    MU0401,120933.0,1262.0,Música y Cult. - Elect. Nfi,Presencial,2024-01-24,,údatDc pseMoie ,4.74,Comentarios,0.0,4.65,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,Ninguno,31.0,31.0,100.0
1000085597.0,PREG,    MU0401,120933.0,1262.0,,,2024-01-24,2024-05-22,eDMtecp  doúasi,,Comentarios,0.0,,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,Más música y un poco menos de cultura :),31.0,31.0,100.0
,PREG,    HL0358,115480.0,1279.0,Escritura Académica,Presencial,2024-01-25,,Depto. de Humanidades,50.0,Comentarios,0.0,4.71,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,,,22.0,
1000108921.0,PREG,    HL0358,115480.0,1279.0,Escritura Académica,caeiePslnr,2024-01-25,2024-05-23,Depto. de Humanidades,4.72,Comentarios,0.0,4.71,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,"Es demasiado buen profesor, a pesar de la materia ser exageradamente dificil el siempre tiene paciencia y una excelente actitud.",400.0,22.0,100.0
1000108921.0,EGPR,    HL0358,115480.0,,Escritura Académica,Presencial,2024-01-25,2024-05-23,Depto. de Humanidades,4.72,Comentarios,0.0,4.71,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,No,22.0,22.0,100.0
1000043580.0,PREG,,115672.0,1280.0,Col. Contd. por Artis. - Nfi,Presencial,2024-01-26,2024-05-24,Depto. de Humanidades,4.96,Comentarios,0.0,4.97,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,"ninguno, todo me parece bien",16.0,16.0,100.0
1000043580.0,PREG,    HL0550,115672.0,1280.0,Col. Contd. por Artis. - Nfi,Presencial,2024-01-26,2024-05-24,Depto. de Humanidades,4.96,Comentarios,0.0,4.97,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,no,16.0,16.0,100.0
,PREG,    HL0550,115672.0,1280.0,,Presencial,2024-01-26,2024-05-24,,4.96,Comentarios,0.0,4.97,¿Tienes algún comentario adicional de tu profe o del curso?,,"Muchas gracias por la emocion y pasión en la clase, ha sido de las clases mas enriquecedoras para mi",400.0,,100.0
,PREG,    HL0551,1317080.0,64620.0,Filo. y Retór. Elect. NFI,Presencial,2024-01-22,,Depto. de Humanidades,4.91,Comentarios,0.0,4.91,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,"La capacidad explicativa, pues ninguno de sus estudiantes sabia nada del curso",21.0,20.0,95.24
1000001138.0,PREG,50 L  1 5H,,1281.0,Filo. y Retór. Elect. NFI,Presencial,2024-01-22,,Depto. de Humanidades,4.91,ieCnomorast,0.0,4.91,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,Buen curso. No deberían ofrecerlo con un nombre distinto al verdadero.,,350.0,
1000094163.0,PREG,    HL0555,,1313.0,  ee .iflECdtr NA-d uiayct,Parencisel,2024-01-22,2024-05-20,Depto. de Humanidades,4.83,Comentarios,0.0,4.83,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,No,31.0,,1000.0
1000094163.0,PREG,    HL0555,115677.0,1313.0,Arte y Ciudad - Elect. Nfi,enecsriPla,,2024-05-20,Depto. de Humanidades,4.83,Comentarios,,4.83,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,No volver a poner el curso en horarios donde no se pueda ir a salidas de campo,31.0,29.0,93.55
1000094163.0,,    HL0555,,1313.0,Arte y Ciudad - Elect. Nfi,narceeislP,2024-01-22,2024-05-20,Depto. de Humanidades,4.83,Comentarios,0.0,4.83,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,Agradecerle por el amor con el que hace las cosas,,29.0,93.55
1000094163.0,PREG,    HL0555,115677.0,1313.0,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-22,,,50.0,Comentarios,0.0,4.83,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,ninguno,31.0,29.0,
1000038611.0,PREG,    MU0465,120997.0,1314.0,Práctica Instruml. o Vocal 6,Presencial,2024-01-23,2024-05-21,Mtiaepcd Dú oes,4.79,ooiatsrmnCe,0.0,4.79,euoo Msldp   coai o simunñ lteo dlcsofpev nnaepde taepee ineeutra,0.0,opnonp.gstnonsc aevovii it ú oe,,,
1000092340.0,,,115677.0,1315.0,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-23,2024-05-21,Depto. de Humanidades,4.35,Comentarios,0.0,4.42,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,"A veces siento que excede límites personales, pero nada grave",35.0,34.0,97.14
1000092340.0,PREG,    HL0555,115677.0,1315.0,Arte y Ciudad - Elect. Nfi,,2024-01-23,2024-05-21,Depto. de Humanidades,4.35,Comentarios,0.0,4.42,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,No hacer personales los comentarios o recomendaciones de los estudiantes.,35.0,34.0,97.14
1000092340.0,,,115677.0,1315.0,,Presencial,2024-01-23,2024-05-21,,4.35,Comentarios,0.0,4.42,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,A veces puede ser un poco grosero,35.0,,97.14
10003629300.0,,05  5L5 H ,115677.0,1315.0,Arte y Ciudad - Elect. Nfi,esarPienlc,2024-01-23,2024-05-21,Depto. de Humanidades,4.35,Comentarios,0.0,4.42,,0.0,,35.0,34.0,97.14
1000092340.0,PREG,    HL0555,1317080.0,1315.0,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-23,2024-05-21,,50.0,Comentarios,0.0,4.42,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,".u lGc eaoie,nmahípndr",35.0,34.0,97.14
10003629300.0,EGRP,    HL0555,,1315.0,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-23,2024-05-21,Depto. de Humanidades,4.35,Comentarios,0.0,4.42,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,"Muy bueno el hecho de hacer salidas pedagógicas, pero seria ideal que se tenga el apoyo directo de la universidad, pues es algo que al fin y al cabo nos ayuda en nuestro aprendizaje",35.0,34.0,97.14
1000092340.0,PREG,    HL0555,115677.0,1315.0,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-23,2024-05-21,eHd.soDaetea i ndudmp,4.35,Comentarios,0.0,4.42,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,"Sinceramente me encantó poder conocer la ciudad, ojalá puedan agregar más salidas porque siento que quedaron muchos sitios sin visitar.",35.0,350.0,97.14
1000092340.0,PREG,    HL0555,115677.0,1315.0,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-23,2024-05-21,Depto. de Humanidades,4.35,Comentarios,0.0,50.0,c  c eali? rofora ds  lnlo¿oidamudeTugtne resúieoianc tpone,0.0,,35.0,34.0,97.14
1000009999.0,PREG,    CS0239,109936.0,1514.0,Hipertextos y Convergencia,Presencial,2024-01-24,2024-05-22,Depto. de Comunicación Social,4.7,Comentarios,0.0,50.0,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,A veces puede no ser muy claro con lo que demanda en las tareas y actividades. A veces hace falta preguntar varias veces para entender qué es lo que se requiere aprender o entregar,20.0,20.0,100.0
,PREG,,109936.0,1514.0,Hipertextos y Convergencia,Presencial,2024-01-24,,Depto. de Comunicación Social,4.7,Comentarios,0.0,4.7,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,Hacer la retroalimentación y calificación de las actividades en el debido tiempo estipulado.,20.0,20.0,100.0
1000009999.0,,    CS0239,109936.0,1514.0,Hipertextos y Convergencia,Presencial,2024-01-24,2024-05-22,Depto. de Comunicación Social,4.7,,0.0,4.7,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,eidnieeeen nvosa.stuuploCd clo e  m aeonaa rmorgnoi beny jtcllp reíesy ul en ,20.0,20.0,100.0
1000125068.0,PREG,    CS0239,109936.0,1515.0,,Presencial,2024-01-26,2024-05-24,iop tncuDmon. ilSacoeaócCedi ,4.93,Comentarios,0.0,4.93,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,Siempre esta pendiente de sus estudiantes,20.0,19.0,95.0
1000125068.0,PREG,    CS0239,109936.0,64620.0,Hipertextos y Convergencia,Presencial,2024-01-26,2024-05-24,Depto. de Comunicación Social,4.93,Comentarios,0.0,4.93,  T snrdgucoo? cieniamcrúpte¿t oileo od  aldainreluao nseef,0.0,No,20.0,19.0,1000.0
1000125068.0,PREG,    CS0239,109936.0,1515.0,Hipertextos y Convergencia,Presencial,,2024-05-24,,4.93,Comentarios,0.0,4.93,¿Tienes algún comentario adicional de tu profe o del curso?,,,20.0,19.0,95.0
1000077896.0,PREG,,109937.0,1516.0,Teo. de Func. y Efectos Comun.,,2024-01-22,2024-05-20,Depto. de Comunicación Social,4.49,Comentarios,,4.49,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,"ecalaeiían.ddNc tr eb ,epmoe or",,28.0,1000.0
,PREG,    CS0240,109937.0,64620.0,Teo. de Func. y Efectos Comun.,Presencial,2024-01-22,2024-05-20,aiail.oDonuópdiStCcnmcoc e  e,4.49,,0.0,4.49,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,laucsHneieóildc xeae a stcb u nponmae a,29.0,28.0,96.55
1000006421.0,PREG,    CS0241,109938.0,1517.0,Invest. de Opinión Pública,Presencial,2024-01-25,2024-05-23,Depto. de Comunicación Social,4.99,Comentarios,0.0,4.99,,0.0,Los estudiantes hacen mucho ruido y el profe no pone orden,30.0,28.0,93.33
1000085597.0,EGRP,    MU0401,120933.0,1263.0,Música y Cult. - Elect. Nfi,Presencial,,2024-05-23,Depto de Música,4.74,trnoCsmoiae,0.0,4.77,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,No encuentro aspectos a mejorar.,22.0,22.0,100.0
1000085597.0,PREG,,120933.0,,,Presencial,2024-01-25,2024-05-23, taipodesúeMcD ,4.74,Comentarios,0.0,4.77,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,La profe es una mujer extremadamente dulce. Se puede apreciar que es una profe que disfruta enseñar y pasar conocimiento.,22.0,22.0,100.0
1000085597.0,PREG,    MU0401,120933.0,1263.0,Música y Cult. - Elect. Nfi,Presencial,2024-01-25,2024-05-23,Depto de Música,4.74,Comentarios,0.0,4.77,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,no,22.0,22.0,100.0
1000085597.0,REPG,00U  1  4M,120933.0,1264.0,Música y Cult. - Elect. Nfi,Presencial,2024-01-26,,Depto de Música,4.74,Comentarios,0.0,4.79,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,muy buena profe,9.0,9.0,1000.0
1000152617.0,PREG,,120934.0,1265.0,Col. a Través de la Mús. - Nfi,,,2024-05-24,Depto de Música,2.96,iteoCrasomn,0.0,2.96,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,"dar desde la primera clase el syllabus del curso con las fechas claras para cada entrega, mejorar la pedagogia utilizada para las clases porque no motiva a los estudiantes a aprender, y ser menos contestatario con los estudiantes",,16.0,94.12
1000152617.0,PREG,    MU0402,120934.0,1265.0,Tas  lléM vfoeaN  Cúdi..- a sr,Presencial,2024-01-26,2024-05-24,Depto de Música,2.96,Comentarios,0.0,2.96,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,Sabe mucho del tema.,17.0,16.0,94.12
1000152617.0,PREG,    MU0402,120934.0,1265.0,iaM.rdaleúas C .éf- TsN lv   o,Presencial,2024-01-26,2024-05-24,Depto de Música,2.96,Comentarios,0.0,2.96,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,"Se nota la dedicación del profesor en cada clase. Los recursos, referencias, audios y videos que prepara son muy interesantes y dicientes respecto a lo que se relaciona con el curso. Piensa muy bien las actividades, y procura que los estudiantes intentemos relacionemos la actividad con nuestros pregrados. Además, siempre se mostró muy dispuesto a cualquier indicación en la realización de los trabajos. Supongo que entiende que para nosotros puede ser difícil encontrar literatura sobre música, ya que no es un asunto muy familiar en nuestro quehacer",17.0,16.0,
1000152617.0,PREG,    MU0402,120934.0,1265.0,Col. a Través de la Mús. - Nfi,Presencial,2024-01-26,2024-05-24,Depto de Música,2.96,Comentarios,0.0,2.96,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,no,17.0,16.0,94.12
1000152617.0,PREG,    MU0402,120934.0,1265.0,Col. a Través de la Mús. - Nfi,,,2024-05-24,Depto de Música,2.96,Comentarios,0.0,2.96,,,ninguno,17.0,16.0,94.12
1000062941.0,PREG,    HL0174,115297.0,1285.0,ijaLeceguí oolntP,Presencial,2024-01-25,2024-05-23,Depto. de Humanidades,4.98,Comentarios,0.0,,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,"Ninguno, un profesor impecable",13.0,11.0,84.62
1000016737.0,,    HL0311,115433.0,1286.0,Introd. a los Géneros Liter.,Presencial,,2024-05-21,Depto. de Humanidades,4.71,Comentarios,0.0,4.71,Menciona un aspecto positivo del desempeño de tu profe en el aula,,siempre responde las dudas,13.0,13.0,100.0
1000194560.0,PREG,    CS0252,109949.0,1467.0,Empresas Autogestionadas,Presencial,2024-01-22,2024-05-20,Depto. de Comunicación Social,4.45,Comentarios,,,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,"Siento que la clase es monótona y poco dinámica, le falta coherencia entre las retroalimentaciones y las notas",,23.0,
1000194560.0,PREG,    CS0252,109949.0,1467.0,Empresas Autogestionadas,Presencial,2024-01-22,2024-05-20,Depto. de Comunicación Social,4.45,,0.0,4.32,sla ieeo eeMeu t cap o  e nnrñosrted laaemue  ceoo updpjaendlafmrn,0.0,"ojalá hacerla más dinámica, no pararse en el tablero tres horas",24.0,,95.83
,,    CS0252,109949.0,1467.0,Empresas Autogestionadas,Presencial,2024-01-22,2024-05-20,Depto. de Comunicación Social,4.45,Comentarios,0.0,4.32,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,"su presencia, es demasiado tímida y no impone autoridad, además de que en verdad no transmite sus conocimientos de manera efectiva. Sus clases son aburridas y muy repetitivas. No aprendí nada en esta clase que en verdad me vaya a servir en el futuro. También debería mejorar su presentación personal.",24.0,23.0,95.83
1000194560.0,PREG,    CS0252,,1467.0,Empresas Autogestionadas,,2024-01-22,2024-05-20,Depto. de Comunicación Social,4.45,Comentarios,0.0,4.32,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,"Siento que la profesora se conecta poco con los estudiantes, es una clase que a nivel teórico se puede volver pesada, y no hay una buena búsqueda en los intereses de los estudiantes.",24.0,23.0,95.83
1000092340.0,PREG,    HL0555,115677.0,1315.0,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-23,2024-05-21,Depto. de Humanidades,4.35,Comentarios,0.0,4.42,¿Tienes algún comentario adicional de tu profe o del curso?,0.0,No,,34.0,97.14
,PREG,   L05H5 5,115677.0,1316.0,,Presencial,2024-01-22,2024-05-20,Depto. de Humanidades,4.35,Comentarios,0.0,4.37,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,mejorar el orden,35.0,34.0,1000.0
1000092340.0,PREG,    HL0555,115677.0,1316.0,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-22,2024-05-20,,4.35,Comentarios,0.0,4.37,Menciona un aspecto positivo del desempeño de tu profe en el aula,0.0,Las salidas de campo son interesantes,35.0,34.0,97.14
1000095294.0,PREG,    HL0555,115677.0,1317.0,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-22,2024-05-20,Depto. de Humanidades,,Comentarios,0.0,4.67,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,Que proponga diversos tipos de actividades evaluativas,35.0,34.0,97.14
,PREG,    HL0555,115677.0,1317.0,Arte y Ciudad - Elect. Nfi,Presencial,2024-01-22,2024-05-20,,,Comentarios,0.0,4.67,Menciona un aspecto a mejorar del desempeño de tu profe en el aula,0.0,"No mucho, el trata de hacer lo posible por que la clase sea dinamica y entretenida",35.0,34.0,
